node_id1 node_id2 t topic
72309 43994 189 3
40488 7965 189 3
56664 35751 189 3
27351 74695 189 3
77969 25099 189 3
61506 20987 189 3
64252 31710 189 3
56917 12490 189 3
64252 39167 189 3
36170 16625 189 3
73457 4136 189 3
26988 40931 190 3
27351 48971 190 3
26988 50181 190 3
40625 21472 190 3
43810 63523 190 3
35236 43894 190 3
27351 14238 190 3
49745 3165 190 3
18878 20108 190 3
64252 1282 190 3
38002 66666 190 3
76879 47561 190 3
27351 32637 190 3
53468 55485 190 3
11292 77380 190 3
27351 63645 190 3
27351 53191 190 3
45333 37714 190 3
27351 66936 190 3
40488 63020 190 3
64252 36943 190 3
53468 62446 190 3
76879 8579 190 3
26988 65690 190 3
26988 59877 190 3
26988 49664 190 3
70525 62791 190 3
70525 4456 190 3
6317 52562 190 3
42163 40824 190 3
48599 35620 190 3
64252 35731 190 3
60769 39081 190 3
56917 78154 190 3
50397 62791 190 3
73072 49481 190 3
56917 12113 190 3
53468 55442 190 3
48599 530 190 3
18878 530 190 3
6317 78126 190 3
53468 61949 190 3
18878 9043 190 3
20795 54831 190 3
56664 4334 190 3
64252 10248 190 3
45333 49140 190 3
58548 16375 190 3
72309 46984 190 3
19980 23721 190 3
64252 36943 190 3
64252 36453 190 3
58548 52075 190 3
64252 45420 191 3
18412 55655 191 3
56664 57444 191 3
26988 77900 191 3
3471 20747 191 3
7637 48472 191 3
73457 48466 191 3
53468 71711 191 3
10155 8976 191 3
52130 59210 191 3
58548 63753 191 3
56917 27022 191 3
27351 74099 191 3
64252 75180 191 3
26988 11262 191 3
73457 41282 191 3
26988 45656 191 3
73457 69126 191 3
20108 55587 191 3
27351 50948 191 3
22012 20877 191 3
73457 25885 191 3
27351 45767 191 3
70059 72768 191 3
73457 70153 191 3
73457 51011 191 3
26988 64122 191 3
33467 78209 191 3
48003 6814 191 3
26988 43102 191 3
78669 74885 191 3
10998 69364 191 3
26988 10217 191 3
26988 46620 191 3
5034 6804 191 3
32140 3063 191 3
53468 1894 191 3
56917 30745 191 3
51794 48033 191 3
58548 12144 191 3
27351 20877 191 3
78669 68201 191 3
73457 70181 191 3
70059 13713 191 3
73457 73457 191 3
73457 55609 191 3
67452 48121 191 3
73457 20557 191 3
53468 16361 191 3
27351 9637 191 3
78669 8142 191 3
73457 69158 191 3
70059 8862 191 3
70059 668 191 3
73457 38167 191 3
27351 9637 191 3
29681 2790 191 3
42163 40750 191 3
26988 6844 191 3
73457 37225 191 3
20062 13300 191 3
53468 20987 191 3
13308 9069 191 3
41748 44619 191 3
22577 22061 191 3
73457 40002 191 3
62624 29370 191 3
65693 23571 192 3
27351 66331 192 3
40246 17101 192 3
27351 66772 192 3
27351 52961 192 3
78209 25588 192 3
40246 13041 192 3
27351 66331 192 3
40246 64133 192 3
27351 28363 192 3
53993 68535 192 3
64252 12585 192 3
27351 49672 192 3
45075 18119 192 3
40246 24303 192 3
27351 65942 192 3
27351 18896 192 3
27935 50676 192 3
40246 60298 192 3
40246 53689 192 3
33467 25588 192 3
40246 49110 192 3
27351 50012 192 3
40246 36914 192 3
27351 29842 192 3
56917 55302 192 3
68167 65324 192 3
78669 58623 192 3
64252 27164 192 3
15441 14881 192 3
56797 33253 192 3
27351 7929 192 3
27351 44956 192 3
53993 9791 192 3
40246 78487 192 3
27351 64344 192 3
26988 18336 192 3
73457 52514 192 3
2018 40572 192 3
29741 2853 192 3
57812 13425 192 3
27351 39715 192 3
64252 37952 192 3
39790 23453 192 3
27351 12358 192 3
27351 44608 192 3
27351 10603 192 3
23262 11964 192 3
40246 67698 192 3
26988 62774 192 3
27351 55325 192 3
27351 8665 192 3
53468 32715 192 3
27351 56876 192 3
26988 67197 192 3
26988 43557 192 3
39448 12218 192 3
22577 76862 192 3
64252 38995 192 3
27351 35618 192 3
27351 34420 192 3
73072 75621 192 3
2018 45338 192 3
74204 67385 192 3
61526 20704 193 3
26988 19042 193 3
39104 5002 193 3
22577 46494 193 3
27351 4454 193 3
26988 13066 193 3
21497 18951 193 3
29370 35039 193 3
64252 42813 193 3
26988 10186 193 3
49347 72222 193 3
39832 45735 193 3
73072 39116 193 3
3372 78875 193 3
31840 62039 193 3
58548 20323 193 3
37265 13154 193 3
21915 72244 193 3
28326 24441 193 3
26988 78876 193 3
66169 51627 193 3
27351 10347 193 3
26988 29490 193 3
26988 69943 193 3
48218 59120 193 3
72309 1433 193 3
22577 27285 193 3
12449 64105 193 3
49347 44590 193 3
22012 4454 193 3
56664 46300 193 3
35675 29350 193 3
27351 35049 193 3
15441 29237 193 3
78924 37812 193 3
33467 47750 193 3
12449 33274 193 3
61526 4938 193 3
66169 72019 193 3
27351 10347 193 3
27351 77480 193 3
61526 13516 193 3
64252 42813 193 3
61526 4667 193 3
1333 43479 193 3
58548 7814 193 3
45333 44608 193 3
12449 55900 193 3
28326 47573 193 3
26988 34851 193 3
70525 6465 193 3
72309 61981 193 3
61526 33274 193 3
27351 50463 193 3
46593 64303 193 3
52130 36006 193 3
26988 61265 193 3
39832 16191 193 3
48218 40824 193 3
56664 7579 193 3
67208 29350 193 3
4433 11292 193 3
10155 25192 193 3
56917 55825 193 3
61526 60402 193 3
12449 20987 193 3
3372 45693 193 3
26988 26087 193 3
61526 5664 193 3
56664 43058 193 3
61629 50754 193 3
35675 29350 193 3
18247 17358 193 3
39961 9367 193 3
61526 2447 193 3
45333 36006 193 3
61526 3701 193 3
61526 19316 193 3
1333 39216 193 3
27351 67219 193 3
39832 51523 193 3
12449 6182 194 3
66169 71718 194 3
77969 71565 194 3
21915 55900 194 3
78669 73860 194 3
18151 35819 194 3
3372 50295 194 3
877 19889 194 3
32790 1222 194 3
26988 39242 194 3
77969 44608 194 3
3019 73539 194 3
27351 21232 194 3
70525 56939 194 3
12449 21531 194 3
27351 73273 194 3
77625 44608 194 3
64252 3190 194 3
61526 54087 194 3
2572 56056 194 3
32790 52762 194 3
77969 13359 194 3
3019 20987 194 3
66169 71718 194 3
21915 31251 194 3
61526 22005 194 3
26988 11756 194 3
11320 42846 194 3
40246 73912 194 3
27351 44956 194 3
42163 48394 194 3
26988 42813 194 3
32790 68201 194 3
61629 64406 194 3
42163 7863 194 3
77969 21411 194 3
61526 57686 194 3
2018 38293 194 3
61526 8060 194 3
77969 11970 194 3
73072 24280 194 3
12449 65528 194 3
26988 68575 194 3
21915 2539 194 3
32790 5386 194 3
20108 8066 194 3
61526 59200 194 3
32790 62386 194 3
12449 35954 194 3
52130 55900 194 3
20108 9038 194 3
61526 49723 194 3
27351 78415 194 3
61526 23181 194 3
40625 35954 194 3
27351 53213 194 3
32046 46087 194 3
26988 36103 194 3
61526 35895 194 3
40246 70993 194 3
12449 50841 194 3
61526 71640 194 3
27351 47504 194 3
56664 63658 194 3
22577 27285 195 3
27351 19409 195 3
39914 30234 195 3
27351 16515 195 3
39914 35524 195 3
76292 37536 195 3
22577 61092 195 3
39914 74757 195 3
4871 46284 195 3
18102 42194 195 3
27351 18342 195 3
35551 61298 195 3
39914 61276 195 3
22577 26561 195 3
27351 39966 195 3
28967 3447 195 3
39914 17476 195 3
28967 74348 195 3
70525 22112 195 3
39914 55681 195 3
39914 38193 195 3
39914 73039 195 3
39914 17841 195 3
27351 70253 195 3
27351 44956 195 3
26814 54549 195 3
22577 46991 195 3
39914 44205 195 3
27351 64212 195 3
27351 53624 195 3
49387 39457 195 3
22495 3745 195 3
26988 5135 195 3
27351 4038 195 3
39914 70876 195 3
10155 29801 195 3
64252 76932 195 3
39914 47341 195 3
27351 47122 195 3
8727 57374 195 3
3856 31152 195 3
27351 39966 195 3
39914 44705 195 3
61628 37305 195 3
27351 36975 195 3
22577 11844 195 3
39914 54107 195 3
27351 4890 195 3
68668 69004 195 3
70247 35954 195 3
64252 60346 195 3
39914 58819 195 3
27351 39966 195 3
22577 37305 195 3
27351 25087 195 3
27351 77336 195 3
35551 13604 195 3
35551 23835 195 3
39914 78108 195 3
27351 47434 195 3
39914 21846 195 3
27351 74813 195 3
72286 52523 195 3
39914 71037 195 3
27351 219 195 3
65092 36690 195 3
3471 30507 195 3
63166 18791 195 3
27351 75845 195 3
39914 67863 195 3
27351 21319 195 3
22495 37305 195 3
28967 26984 195 3
35551 20108 195 3
27351 57657 195 3
16870 61897 195 3
61526 43159 195 3
27351 74155 195 3
1129 61795 195 3
39914 45379 195 3
61047 23164 195 3
22495 44765 195 3
39914 13049 195 3
71977 14004 195 3
72309 47609 195 3
39914 15890 195 3
61047 66498 195 3
28967 26421 195 3
8727 57374 195 3
56664 66601 195 3
39914 58528 195 3
22577 74951 195 3
27351 29920 195 3
39914 17978 195 3
71977 505 195 3
39914 77652 195 3
39914 63882 195 3
39914 13214 195 3
39914 12458 195 3
40515 60124 195 3
27351 19867 195 3
39914 26386 195 3
35551 64212 195 3
39914 15848 195 3
39914 75463 195 3
39914 36925 195 3
27351 64404 195 3
39914 39668 195 3
71977 75718 195 3
22577 6221 195 3
70525 22112 195 3
64252 71194 195 3
35551 76448 195 3
22495 45011 195 3
27351 41126 195 3
35551 40572 195 3
22577 38186 195 3
22577 22699 195 3
27351 39966 195 3
76238 64563 196 3
14846 14846 196 3
56664 68346 196 3
51523 54507 196 3
42972 59544 196 3
61526 52927 196 3
26988 1621 196 3
13733 37520 196 3
13733 63920 196 3
76238 46447 196 3
64252 39335 196 3
33352 54896 196 3
34134 73958 196 3
28967 78572 196 3
35551 8372 196 3
78298 14881 196 3
70012 48444 196 3
27351 8038 196 3
27351 74538 196 3
70525 63400 196 3
10155 12607 196 3
28967 78572 196 3
73925 62676 196 3
34257 76740 196 3
39806 19609 196 3
64252 46594 196 3
72286 20300 196 3
2572 43219 196 3
25808 45592 196 3
76238 21769 196 3
27351 32232 196 3
22577 74351 196 3
27351 40397 196 3
27351 10372 196 3
73925 7949 196 3
76238 12362 196 3
34134 6230 196 3
76238 58522 196 3
73925 24221 196 3
24707 19414 196 3
28967 17500 196 3
64252 73033 196 3
35551 62036 196 3
3372 8662 196 3
39914 34285 196 3
34134 17400 196 3
13733 26203 196 3
3372 75780 196 3
3372 42871 196 3
27351 75010 196 3
72286 78572 196 3
76238 68175 196 3
64252 43337 196 3
25964 30071 196 3
33352 41812 196 3
13733 77078 196 3
28967 39561 196 3
35551 62554 196 3
76238 76372 196 3
73072 53029 197 3
41246 45600 197 3
45333 47167 197 3
51122 11292 197 3
61047 3401 197 3
49387 54807 197 3
48823 62576 197 3
42972 13775 197 3
56664 76443 197 3
39727 49640 197 3
22577 41110 197 3
35551 32232 197 3
30483 55485 197 3
56664 29447 197 3
78669 30575 197 3
28967 7278 197 3
55117 76640 197 3
76238 11384 197 3
64252 54260 197 3
1167 44185 197 3
77969 7116 197 3
77969 36989 197 3
35551 65470 197 3
50694 55485 197 3
30483 75394 197 3
41897 51620 197 3
1333 38062 197 3
1333 55485 197 3
27351 36989 197 3
20530 47478 197 3
42972 31840 197 3
76017 55485 197 3
39727 55485 197 3
27351 3508 198 3
27351 19739 198 3
27351 73559 198 3
27351 26360 198 3
27351 10924 198 3
27351 19587 198 3
27351 39290 198 3
27351 73905 198 3
68379 31937 198 3
27351 7288 198 3
27351 54653 198 3
27351 14926 198 3
27351 52637 198 3
27351 4652 198 3
27351 73876 198 3
27351 76583 198 3
64252 14124 198 3
70759 11188 198 3
27351 2913 198 3
27351 20247 198 3
27351 50809 198 3
27351 40955 198 3
27351 28009 198 3
2572 46404 198 3
27351 74579 198 3
27351 72173 198 3
27351 1424 198 3
27351 3563 198 3
27351 47160 198 3
27351 30377 198 3
27351 43887 198 3
27351 45602 198 3
27351 75753 198 3
27351 11896 198 3
27351 38416 198 3
27351 8461 198 3
27351 51397 198 3
27351 44556 198 3
27351 55977 198 3
27351 55853 198 3
27351 31107 198 3
25690 15392 198 3
27351 33377 198 3
27351 4556 198 3
27351 77974 198 3
30483 35382 198 3
78568 11246 198 3
27351 73592 198 3
27351 31886 198 3
27351 41834 198 3
27351 6109 198 3
27351 61967 198 3
40977 38553 198 3
27351 6011 198 3
39914 61434 198 3
27351 38912 198 3
27351 77827 198 3
27351 5983 198 3
27351 72175 198 3
27351 35466 198 3
27351 58100 198 3
27351 30384 198 3
27351 16915 198 3
27351 59345 198 3
27351 69506 198 3
27351 3494 198 3
27351 64346 198 3
27351 19712 198 3
12449 64108 198 3
27351 75407 198 3
27351 52498 198 3
26988 10980 198 3
27351 15014 198 3
1333 65444 198 3
55900 10822 198 3
27351 1622 198 3
27351 62167 198 3
27351 1341 198 3
27351 45647 198 3
27351 52093 198 3
27351 29950 198 3
27351 70920 198 3
27351 75023 198 3
27351 48186 198 3
27351 53191 198 3
27351 54472 198 3
27351 10321 198 3
34642 71807 198 3
27351 7754 198 3
12449 14430 198 3
27351 66030 198 3
27351 21156 198 3
5850 7790 198 3
3019 58569 198 3
30483 17147 198 3
3372 5905 198 3
27351 70398 198 3
27351 75424 198 3
27351 9368 198 3
27351 40100 198 3
27351 12491 198 3
27351 71423 198 3
27351 66904 198 3
5850 5850 198 3
27351 31224 198 3
30483 57102 198 3
27351 51923 198 3
3372 75758 198 3
27351 40938 198 3
27351 38643 198 3
27351 43938 198 3
27351 58804 198 3
49387 69412 198 3
27351 68826 198 3
27351 48584 198 3
27351 42240 198 3
28967 65135 198 3
27351 32474 198 3
72309 35127 198 3
27351 24635 198 3
27351 63229 198 3
27351 13502 198 3
27351 12744 198 3
27351 27189 198 3
27351 21961 198 3
61590 29942 198 3
27351 73993 198 3
30483 32715 198 3
27351 34280 198 3
27351 27794 198 3
27351 8291 198 3
70759 39677 198 3
59962 35008 198 3
27351 58473 198 3
27351 2900 198 3
76017 34410 198 3
27351 61022 198 3
53114 70463 198 3
55900 19996 198 3
13577 46864 198 3
76017 1127 198 3
76238 41060 198 3
27351 44234 198 3
70759 21202 198 3
27351 65171 198 3
27351 29620 198 3
27351 61187 198 3
56664 6180 198 3
72309 35049 198 3
27351 70638 198 3
27351 18567 198 3
27351 7764 198 3
27351 14581 198 3
27351 59345 198 3
27351 47696 198 3
30483 75549 198 3
73072 36054 198 3
27351 70024 198 3
70759 47544 198 3
27351 4019 198 3
27351 40517 198 3
27351 36488 198 3
55900 33050 198 3
27351 8509 198 3
27351 31003 198 3
27351 72987 198 3
27351 62375 198 3
27351 24061 198 3
27351 67045 198 3
76017 27900 198 3
76200 17149 198 3
27351 72070 198 3
55900 67750 198 3
22577 57400 198 3
27351 21535 198 3
50694 14088 198 3
59962 3745 198 3
27351 43653 198 3
20236 21621 198 3
27351 1387 198 3
27351 47582 198 3
27351 51609 198 3
27351 57912 198 3
27351 48767 198 3
55900 58569 198 3
27351 75116 198 3
27351 52156 198 3
25690 42885 198 3
73072 59929 198 3
27351 76933 198 3
27351 45643 198 3
55566 27140 198 3
55900 53394 198 3
27351 9652 198 3
27351 873 198 3
30483 73213 198 3
30483 11008 198 3
1498 11008 198 3
27351 44956 198 3
27351 55983 198 3
27351 2712 198 3
61590 5462 198 3
27351 33894 198 3
27351 56139 198 3
1333 70705 198 3
27351 5058 198 3
27351 68161 198 3
27351 56343 198 3
27351 5064 198 3
27351 45015 198 3
27351 31158 198 3
27351 35700 198 3
27351 46512 198 3
27351 67520 198 3
27351 49988 198 3
27351 28043 198 3
27351 68327 198 3
20731 50248 198 3
27351 73401 198 3
30483 16191 198 3
27351 12578 198 3
70759 69004 198 3
27351 33449 198 3
27351 69238 198 3
27351 45782 198 3
30483 57060 198 3
55900 22112 198 3
76017 57560 198 3
27351 52629 198 3
27351 2323 198 3
27351 8468 198 3
27351 58648 198 3
27351 7521 198 3
30483 27020 198 3
27351 61967 198 3
59962 22112 198 3
27351 6071 198 3
42553 39514 198 3
27351 69487 198 3
76017 64351 198 3
3019 26421 198 3
61047 24050 198 3
27351 43453 198 3
27351 16237 198 3
52130 22008 198 3
27351 51105 198 3
27351 26315 198 3
20731 43982 198 3
70759 34410 198 3
27351 63930 198 3
27351 25754 198 3
27351 44956 198 3
27351 58650 198 3
27351 16930 198 3
27351 61403 198 3
27351 51106 198 3
27690 14409 199 3
27351 21315 199 3
11292 44251 199 3
12449 47426 199 3
27351 64826 199 3
39891 46024 199 3
21225 52158 199 3
67246 52158 199 3
67246 52477 199 3
64252 18617 199 3
30483 52477 199 3
27877 73247 199 3
27351 27952 199 3
27351 78618 199 3
38639 46024 199 3
76238 59038 199 3
27351 28701 199 3
27877 46024 199 3
1333 52158 199 3
52678 52477 199 3
64050 61200 199 3
33959 52158 199 3
1333 46024 199 3
27351 69697 199 3
77969 41223 199 3
53665 73247 199 3
38639 73247 199 3
21225 18235 199 3
27351 38498 199 3
17492 52477 199 3
49387 20797 199 3
26186 52158 199 3
27351 29464 199 3
55900 46024 199 3
40246 78527 199 3
33959 52477 199 3
61526 18717 199 3
33959 73247 199 3
56664 4985 199 3
27690 52158 199 3
21225 52477 199 3
1333 44738 199 3
56917 76344 199 3
50694 73247 199 3
30483 73247 199 3
38639 31070 199 3
55900 17774 199 3
53665 71807 199 3
46174 52158 199 3
48037 9496 199 3
76238 21 199 3
39914 41513 199 3
27351 78618 199 3
1333 52477 199 3
45692 9836 199 3
50694 52158 199 3
46174 52477 199 3
11292 47737 199 3
45692 55243 199 3
38639 52158 199 3
27351 37264 199 3
52678 11008 199 3
50694 52477 199 3
67246 73247 199 3
27351 27989 199 3
76238 24221 199 3
26186 31070 199 3
27877 52477 199 3
76238 25184 199 3
27351 56920 199 3
1333 14127 199 3
3372 33997 199 3
47969 47969 199 3
70759 72391 199 3
17492 73247 199 3
27690 76333 199 3
27351 3158 199 3
30483 14127 199 3
38639 52477 199 3
46174 11008 199 3
46174 46024 199 3
76017 52477 199 3
27690 52477 199 3
27351 42223 199 3
53665 52158 199 3
1167 77029 199 3
76238 36899 199 3
39891 52477 199 3
76017 73247 199 3
76238 1576 199 3
39891 52158 199 3
73072 52809 199 3
33959 46024 199 3
27351 71802 199 3
27351 34289 199 3
26186 27302 199 3
53665 46875 199 3
56664 7127 199 3
27351 60624 199 3
27351 47296 199 3
48593 11008 199 3
53665 52477 199 3
27351 71802 199 3
15794 77462 199 3
11320 38088 199 3
76017 52158 199 3
48593 11292 199 3
47199 74662 199 3
46174 19452 199 3
27351 51200 199 3
61526 37678 199 3
27351 23596 199 3
48593 9836 199 3
27351 57682 199 3
21225 46024 199 3
27351 35144 199 3
27351 48836 199 3
27690 46024 199 3
27351 5256 199 3
48037 47028 199 3
17492 14127 199 3
27351 39475 199 3
17492 46024 199 3
50694 46024 199 3
48593 29341 199 3
27877 52158 199 3
27351 39233 199 3
78568 2183 199 3
27351 17650 199 3
27351 46787 199 3
30483 46024 199 3
45692 64766 199 3
55071 34300 199 3
27351 41631 199 3
27351 49590 199 3
1333 11008 199 3
39914 45841 199 3
48593 52477 199 3
30483 52158 199 3
37046 55243 199 3
61047 33509 199 3
17492 52158 199 3
13733 11432 199 3
26186 57102 199 3
67246 46024 199 3
70759 7826 199 3
40246 12980 199 3
3372 40035 199 3
27351 17064 199 3
53665 46024 199 3
76017 46024 199 3
17303 12976 199 3
27351 764 200 3
35551 15766 200 3
27351 58095 200 3
27351 78715 200 3
26988 74141 200 3
37046 78572 200 3
27351 11655 200 3
17652 13650 200 3
73457 20770 200 3
17652 70185 200 3
52130 58961 200 3
27351 25260 200 3
17652 26474 200 3
26988 24896 200 3
27351 5301 200 3
27351 10716 200 3
27351 44956 200 3
27351 29503 200 3
35551 39559 200 3
70759 9268 200 3
27351 63090 200 3
17652 11702 200 3
55590 33959 200 3
45363 15766 200 3
59835 33959 200 3
6821 33959 200 3
54148 65968 200 3
17652 52877 200 3
56664 702 200 3
30483 77760 200 3
6317 24785 200 3
20236 42370 200 3
70525 54087 200 3
27351 8520 200 3
70759 22791 200 3
17652 61019 200 3
26186 47478 200 3
27351 961 200 3
27351 5630 200 3
14379 11242 200 3
53665 72538 200 3
70759 55485 200 3
52130 51197 200 3
67246 58961 200 3
17652 75786 200 3
56664 702 200 3
35551 61281 200 3
6821 21832 200 3
17652 72046 200 3
35551 29614 200 3
18477 26674 200 3
17652 46238 200 3
27351 38435 200 3
45363 37485 200 3
46360 52523 200 3
35551 70017 200 3
70759 70207 200 3
70525 52158 200 3
70759 36528 200 3
27351 51974 200 3
22577 22791 200 3
8727 43079 200 3
17652 57312 200 3
56664 702 200 3
26988 17519 200 3
53665 22840 200 3
12060 64208 200 3
55900 21844 200 3
35551 23474 200 3
17652 7584 200 3
70525 3745 200 3
6317 74635 200 3
27351 33906 200 3
27690 4783 200 3
70759 49406 200 3
20236 17320 200 3
70525 64091 200 3
56818 64106 200 3
17652 29284 200 3
55900 53912 200 3
27351 8893 200 3
17652 74325 200 3
27351 3745 200 3
70759 58626 200 3
26988 50825 200 3
35551 26421 200 3
6317 26474 200 3
64252 39474 200 3
27351 54388 200 3
27351 48899 200 3
17652 39159 200 3
55900 77943 200 3
17652 14671 200 3
26988 43462 200 3
27351 26553 200 3
64252 15817 200 3
56818 44456 200 3
11320 45240 200 3
17652 77434 200 3
70759 71397 200 3
54148 12011 200 3
26988 35503 200 3
26186 59936 200 3
64252 26809 200 3
61526 71397 200 3
27351 3564 200 3
26186 51738 200 3
17652 78572 200 3
55900 1321 200 3
35551 74059 200 3
64252 32742 200 3
49347 19373 200 3
17652 35113 200 3
17652 54103 200 3
27351 65485 200 3
45692 2372 200 3
20236 61524 200 3
17652 35652 200 3
17652 39735 200 3
17652 29361 200 3
61526 43414 200 3
17652 70004 200 3
17652 39559 200 3
70759 62183 200 3
13733 16499 200 3
17652 67206 200 3
27351 41914 200 3
17652 27744 200 3
17652 69607 200 3
35551 70891 201 3
17652 50257 201 3
49347 77158 201 3
27351 56216 201 3
73072 14759 201 3
64252 59666 201 3
30483 1127 201 3
35551 48943 201 3
39914 24676 201 3
69234 18310 201 3
59469 40572 201 3
27351 70710 201 3
17652 3791 201 3
17652 37326 201 3
69234 59469 201 3
30022 31138 201 3
17652 28550 201 3
56664 38126 201 3
39914 43554 201 3
48003 74617 201 3
67208 78670 201 3
46395 69888 201 3
22599 30296 201 3
24616 55338 201 3
27351 45416 201 3
17652 20862 201 3
26988 7259 201 3
26988 62863 201 3
31935 58666 201 3
56047 19989 201 3
35551 41792 201 3
27351 24767 201 3
27351 63859 201 3
6821 29693 201 3
20731 43982 201 3
23469 18976 201 3
69234 52158 201 3
17133 69234 201 3
35551 10760 201 3
8673 33959 201 3
17652 53859 201 3
37405 41223 201 3
35551 74786 201 3
17652 2118 201 3
27351 41631 201 3
31935 43871 201 3
17652 43305 201 3
17652 69257 201 3
77969 41223 201 3
20236 39161 201 3
17652 11540 201 3
27351 15275 201 3
17652 3940 201 3
27351 66026 201 3
35551 41244 201 3
27351 23361 201 3
25905 35382 201 3
17652 20657 201 3
35551 67375 201 3
35551 75549 201 3
27351 49535 201 3
27351 59281 201 3
35551 3761 201 3
22763 3556 201 3
1333 1127 201 3
25905 20657 201 3
14409 48132 201 3
17652 46943 201 3
27351 11516 201 3
35551 24644 201 3
27351 61431 201 3
64252 67874 201 3
70759 5155 201 3
69234 9379 201 3
27351 3411 201 3
31935 32910 201 3
27351 43104 201 3
27351 77220 201 3
45363 3761 201 3
78126 39559 201 3
27351 4077 201 3
47053 32140 201 3
50694 58280 201 3
35551 26629 201 3
50694 1127 201 3
35551 39139 201 3
64252 63280 201 3
22677 40908 201 3
26988 49386 201 3
35551 76265 201 3
20731 50248 201 3
30022 2012 201 3
53468 75867 201 3
17652 71170 201 3
35551 12338 201 3
67208 34614 201 3
27351 67769 201 3
77969 41223 201 3
35551 26981 201 3
17652 7339 201 3
25905 14604 201 3
25905 62750 201 3
17652 15273 201 3
17652 446 201 3
40286 13820 201 3
17652 71397 201 3
17652 52623 201 3
27351 32821 201 3
39727 1127 201 3
25905 40641 201 3
17652 31668 201 3
42972 26321 201 3
23469 18976 201 3
69234 7962 201 3
56664 20373 201 3
72309 64459 201 3
27351 33161 201 3
45363 3761 201 3
4871 30180 201 3
17652 46431 201 3
67208 40572 201 3
72309 42353 201 3
3745 78873 201 3
53468 1127 201 3
35551 19989 201 3
17652 45206 201 3
52678 46584 201 3
27351 58860 202 3
17652 46360 202 3
35551 44237 202 3
13137 15492 202 3
35551 40311 202 3
17652 49918 202 3
42148 23770 202 3
68233 75878 202 3
39914 13753 202 3
68233 13425 202 3
27351 54487 202 3
27351 38126 202 3
27351 75829 202 3
35551 46100 202 3
35551 6237 202 3
13137 19609 202 3
67208 29202 202 3
27351 29394 202 3
60194 16474 202 3
27351 22159 202 3
13733 65682 202 3
27351 24806 202 3
35551 70191 202 3
27351 52017 202 3
11181 40897 202 3
66978 10962 202 3
17652 52722 202 3
35551 31251 202 3
68233 28892 202 3
38126 50000 202 3
35551 16110 202 3
17652 21187 202 3
49347 30016 202 3
68233 54127 202 3
27351 25650 202 3
27351 47985 202 3
27351 57436 202 3
60194 56582 202 3
49002 19928 202 3
41967 47395 202 3
35551 21439 202 3
27351 59988 202 3
7842 58519 202 3
27351 65231 202 3
27351 39972 202 3
27351 65231 202 3
17652 53618 202 3
77238 52955 202 3
77238 1321 202 3
27351 54727 202 3
35551 44738 202 3
35551 20657 202 3
68233 49449 202 3
70759 37750 202 3
35551 50504 202 3
35551 35652 202 3
5465 35675 202 3
27351 2647 202 3
48003 49771 202 3
27351 65231 202 3
27351 31215 202 3
27351 30541 202 3
27351 65231 202 3
27351 45076 202 3
5465 35174 202 3
17652 36297 202 3
27351 77626 202 3
68233 40822 202 3
41967 27351 202 3
27351 55265 202 3
27351 9729 202 3
35551 22699 202 3
35551 70525 202 3
64252 20093 202 3
70759 29687 202 3
27351 45435 202 3
35551 45338 202 3
30610 8609 202 3
35551 44761 202 3
35551 20884 202 3
27351 962 202 3
27351 21205 202 3
68233 64563 202 3
27351 35478 202 3
27351 77944 202 3
70525 55606 202 3
59469 55606 202 3
7842 16110 202 3
59469 39159 202 3
35551 49934 202 3
11181 3897 202 3
27351 71116 202 3
26988 43519 202 3
27351 44956 202 3
77969 8939 202 3
48003 75849 202 3
27351 24686 202 3
35551 35174 202 3
27351 36439 202 3
61526 65728 202 3
17652 67375 202 3
27351 78771 202 3
41967 65231 202 3
3372 36259 202 3
27351 14239 202 3
17652 62912 202 3
77969 74478 202 3
11947 5534 202 3
27351 70701 202 3
78021 45338 202 3
27351 65231 202 3
17652 63076 202 3
53324 20167 202 3
27351 29246 202 3
27351 29906 202 3
37550 46323 202 3
68233 61254 202 3
35551 52722 202 3
26988 45524 202 3
35551 62929 202 3
27351 60487 202 3
27351 65464 202 3
27351 28429 202 3
70525 59745 202 3
35551 51285 202 3
7842 37042 202 3
59469 9379 202 3
35551 46532 202 3
18033 49635 202 3
17652 67642 202 3
68233 63477 202 3
64252 23852 202 3
27351 53985 202 3
17652 62039 202 3
77969 41223 202 3
7842 68318 202 3
49387 19531 202 3
56430 286 202 3
27351 27436 202 3
17652 32230 202 3
17652 69870 202 3
27351 3281 202 3
35551 28427 202 3
35551 62039 202 3
60194 56406 202 3
27351 15657 202 3
35551 48070 202 3
17652 28978 202 3
35551 26456 202 3
27351 219 202 3
27351 46625 202 3
76238 62000 202 3
78021 75755 203 3
35551 73866 203 3
35551 27410 203 3
56664 46572 203 3
17652 76347 203 3
39914 54430 203 3
56664 32790 203 3
28326 6337 203 3
52897 62791 203 3
37046 50544 203 3
27351 25655 203 3
28326 73559 203 3
28326 8156 203 3
59469 64091 203 3
35551 44777 203 3
70247 72654 203 3
27351 36717 203 3
49387 9280 203 3
37046 41973 203 3
56917 14871 203 3
78021 8706 203 3
27351 59489 203 3
72309 67056 203 3
28326 51785 203 3
35551 68250 203 3
17652 71807 203 3
28326 64766 203 3
11292 10945 203 3
35551 77365 203 3
7518 39043 203 3
7518 69622 203 3
17652 65801 203 3
59469 45978 203 3
