nodeId	Info1	Info2
13940	Um Estudo Sobre a Abordagem do Design Thinking nas Universidades	2019
13941	Outer-Tuning: an integration of rules, ontology and RDBMS	2019
13942	Mineração de Regras de Associação Multirrelação em Datasets na Web de Dados	2019
13943	Market Prediction in Criptocurrency: A Systematic Literature Mapping	2019
13944	UFJF-MLTK: um framework para algoritmos de aprendizado de máquina	2019
13945	Como tecnologias de software impactam no cotidiano de pessoas com autismo no Brasil: Um survey	2019
13946	Machine learning techniques for code smells detection: an empirical experiment on a highly imbalanced setup	2019
13947	An Educational Process for Requirements Extraction and Use Case Modeling Based on Problem-Based Learning and Knowledge Acquisition	2019
13948	Um Estudo Exploratório sobre Detecção de Código Clonado em Sistemas de Informação	2019
13949	Um estudo exploratório sobre a modelagem arquitetural de sistemas de informação considerando os aspectos funcionais da usabilidade	2019
13950	Recommendation System for Cross-Platform Mobile Development Framework	2019
13951	Descoberta Dinâmica de Serviços de IoT Baseado no Processamento Semântico de Fluxos de Eventos	2019
13952	LaNa2: Uma ferramenta para processamento de textos naturais em língua portuguesa	2019
13953	Um Método Não Determinístico de Construção de Classificadores Baseados em Comitês para Proteção de Sistemas de Apoio à Decisão Contra Imagens Contraditórias: Um Estudo de Caso	2019
13954	Aplicações de Técnicas de Aprendizagem de Máquina no Combate à Lavagem de Dinheiro	2019
13955	Motivações, riscos e benefícios na terceirização de sistemas de informação: confrontando as visões de provedores e de contrastantes de serviços em Maceió	2019
13956	FAEController: Um Framework de Avaliação de Eficiência Relativa entre Controladores SDN	2019
13957	Otimização de tráfego em ambiente real de manufatura por meio de aceleradores WAN	2019
14389	Caracterização do gerenciamento de projetos de software para m-business	2012
14390	Modelos de Markov Aplicados na Avaliação de Usabilidade de um Sistema para Educação à Distância	2012
14391	Towards a Process for Negotiation of E-contracts Involving Web Services	2012
14392	InfoSecRM: Uma Abordagem Ontológica para a Gestão de Riscos de Segurança da Informação	2012
14393	Análise da Incorporação de Requisitos não Funcionais na Modelagem de Processos de Negócio	2012
14394	Apoiando Alinhamento Estratégico em Organizações Usando Contratos Eletrônicos Estendidos com BLA	2012
14395	Uma Técnica Orientada por Objetivos para a Construção de Ontologias de Aplicação	2012
14396	GenPolis - Prototipagem e aplicação de uma ferramenta especializada para otimização via algoritmos genéticos de planos fixos de sinalização semafórica em sub-redes urbanas	2012
14397	Contribuições de Linha de Produto e Orientação a Serviços no Desenvolvimento de Sistemas de Informação	2012
14398	Modelando Sistemas Multi-Agentes Normativos com a Linguagem MAS-ML	2012
14399	O estado da arte em Recuperaçãoo de modelos tridimensionais por conteúdo através de uma Revisão Sistemática	2012
14400	Pontos Chaves para Adoção de Uma Arquitetura Orientada a Serviços: Uma Análise Comparativa de Modelos de Maturidade SOA da Indústria	2012
14401	Uma Contribuição para o Processo de Desenvolvimento de Software em Micro e Pequenas Empresas Desenvolvedoras de Software	2012
14402	Metodo Adaptativo de Programação da Produção Apoiado por um Sistema de Medição de Desempenho e Melhoria Contínua	2012
14403	Reconhecendo Padrões em Planilhas no domínio de uso da Biologia	2012
14404	Um Método para Seleção de Padrões para Melhoria de Processos de Negócio	2012
14405	Seleção de Casos de Teste Utilizando Conceitos de Variabilidade: Uma Revisão Sistemática	2012
14406	Redes sociais do SBSI e o corte de vertices como base para identificar atores importantes na coesão de grupos de pesquisa	2012
14407	VisPublica: uma proposta para aprimorar a transparência de dados públicos	2012
14408	Formalizando Contexto em Processos de Negócio	2012
14409	Uma Abordagem Baseada em Especificação para Testes de Web Services RESTful	2012
14410	Um sistema de informação extensível para o reconhecimento automático de LIBRAS	2012
14411	A Distributed, Multi-Staged, High-Throughput Middleware for Relational Databases	2012
14412	F2MoC: A Preliminary Product Line DSL for Mobile Robots	2012
14413	Identificação dos Fatores que Influenciam a Evasão em Cursos de Graduação Através de Sistemas Baseados em Mineração de Dados: Uma Abordagem Quantitativa	2012
14414	Implementação de um Sistema de Composição Automática de Serviços Web (SCASW) Desacoplado: Módulos Interface e Tradutor	2012
14415	Relations between IT Architecture and Information Quality in DW and BI Environments	2012
14416	An Analysis of Open Source Software Adoption in a Brazilian Nonprofit University	2012
14417	Uma ferramenta para rastreabilidade de core assets em linha de produtos de software	2012
14418	CourseViewer - Tool for viewing catalogs of university courses and school histories	2012
14419	TSeg – A Text Segmenter for Corpus Annotation	2012
14420	Sistema de Monitoramento de Amplitude de Movimento Baseado em Redes de Sensores sem Fio Aplicado à Fisioterapia	2012
14421	Gerador de sítios de grupos de pesquisa com inclusão automática de conteúdo baseada na plataforma Lattes	2012
14422	UbibusRoute: Um Sistema de Identificação e Sugestão de Rotas de Ônibus Baseado em Informações de Redes Sociais	2012
14423	Sistema Móvel de Apoio a Decisão Médica Aplicado ao Diagnóstico de Asma – InteliMED	2012
14424	Problema de roteirização de veículos com janelas de atendimento, frotas heterogeneas e entregas fracionadas	2012
14425	Uma Ferramenta para Construção de Conjuntos de Dados de Referência para Sistemas de Análise de Gestos Baseados em Imagens	2012
14426	Legibilidade em Dados Abertos: uma Experiência com os Dados da Câmara Municipal de São Paulo	2012
14427	Suporte a Metadados Semânticos para o Desenvolvimento de Aplicações Interativas de TV Digital	2012
14428	Uma Arquitetura e Ferramentas para Problemas de Localização de Facilidades no Setor Público	2012
14429	An Investigation on the Use of Navigation Devices in Smart Transportation Systems	2012
14430	Self-management as Support to an Advanced Traveler Information System	2012
14431	Lessons learned from one decade of developing agent-based tools for traffic modeling, simulation, and control: how to make cities smarter	2012
14432	Crowd4City: Utilizando Sensores Humanos como Fonte de Dados em Cidades Inteligentes	2012
14433	Estudo da aplicação de uma abordagem de disseminação oportunística de dados no cenário de cidades inteligentes	2012
14434	Um Processo para Avaliação de Balanceamento de Carga em Redes de Transporte Veicular Utilizando Adaptação Heurística	2012
14435	The UbiBus Project: Using Context and Ubiquitous Computing to build Advanced Public Transportation Systems to Support Bus Passengers	2012
14436	Em Direção a um Modelo de Maturidade Tecnológica para Cidades Inteligentes	2012
14437	Simple Way: Ensino e Aprendizagem de Engenharia de Software Aplicada através de Ambiente e Projetos Reais 	2012
14438	Gerência de Projetos: utilizando conceitos de Bolsa de Valores no ensino	2012
14439	Complementando o Aprendizado em Programação: Experiências no Curso de Sistemas de Informação da USP	2012
14440	E-PL: Um Objeto de Aprendizagem para o Ensino de Programação Linear	2012
14441	Uma Análise dos Ambientes de Ensino de Banco de Dados	2012
14442	Personas Alunos e Papéis do Docente no Atendimento da Diversidade de Perfis	2012
14443	Transparência no Processo de Software como Apoio à Publicidade da Administração Pública	2012
14444	Sistemas de Informação no Mercado de Ações: Papel Estratégico e Impactos Éticos, Sociais e Políticos	2012
14445	Implementação da ISO 9001 com Scrum Um Estudo de Caso	2012
14446	Avaliação de BPMN para a caracterização estratégica de uma organização de pesquisas acadêmicas	2012
14447	Um Estudo de Caso sobre o Aumento de Qualidade de Software em Projetos de Sistemas de Informação que Utilizam Test Driven Development	2012
14448	Implementação de Metodologia de Desenvolvimento Ágil em Projetos com Time Alocado e Não Alocado	2012
14449	Mineração de Dados na Descoberta do Padrão de Usuários de um Sistema de Educação à Distância	2012
14450	A Percepção da Gestão do Conhecimento: Estudo de Caso na Área de Tecnologia da Informação em uma Universidade Federal	2012
14451	Utilizando o Método Analytic Hierarchy Process (AHP) para Priorização de Serviços de TI: Um Estudo de Caso	2012
14452	Modelagem de Processos no Apoio à Aderência de Implantação de ERP Hospitalar	2012
14453	Uso de Ferramentas de Business Intelligence na Análise de Desempenho de uma Empresa de Agronegócios	2012
14454	Os benefícios do uso de Kanban na gerência de projetos de manutenção de software	2012
14455	Uma proposta de Solução de Mineração de Dados aplicada  à Segurança Pública	2012
14456	Cidade Digital Estratégica: Modelo e Aplicação em um Município Paulista	2012
14457	Uma Plataforma para Cidades Inteligentes baseada na Internet das Coisas	2012
14458	O Poder das Mídias Sociais Aplicadas em Iniciativas de Crowdfunding no Brasil	2012
14459	Redes Neurais Artificiais para Detecção de Web Spams	2012
14460	Determinantes da posse de telefonia móvel no Brasil: o acesso à internet importa?	2012
14461	O Twitter como Ferramenta de Obtenção de Vantagem Competitiva: um Estudo Multicaso com Empresas de Comércio Coletivo	2012
14462	Proposta de um Repositório de Conhecimentos em Governança de TIC	2012
14463	Defining Agile and Planned Method Fragments for Situational Method Engineering	2012
14464	Avaliando uma Oportunidade Exploratória de Petróleo através de Mineração de Dados	2012
14465	Classificação Contínua de Documentos com Vocabulários Temáticos Dinâmicos para a Desambiguação de Termos	2012
14563	Uma Heurística ILS para Resolução do Problema de Carregamento e Descarregamento de Contêineres em Navios Porta-contêineres	2011
14564	Similaridade Raster de Polígonos	2011
14565	Data Warehouse de Trajetórias: um Modelo com Suporte à Agregação por Direção dos Movimentos	2011
14566	O PAPEL DA SEMÂNTICA NO BUSINESS INTELLIGENCE 2.0: Um Exemplo no Contexto de um Programa de Pós-Graduação	2011
14567	Aprendizado de TI: Um modelo para melhorar o aprendizado de TI nas organizações	2011
14568	Modelo de Avaliação da Maturidade da Segurança da Informação	2011
14569	Uma Ferramenta Adaptativa Baseada em Agentes Móveis Inteligentes para Segurança de Aplicações Web	2011
14570	Controle de Acesso a Dados em Sistemas de Informação através de Mecanismos de Propagação de Identidade e Execução de Regras de Autorização 	2011
14571	Uso de uma Ontologia de Fundamentação para Dirimir Ambiguidades na Modelagem de Processos de Negócio	2011
14572	Extensão de um metamodelo de Aplicações Baseadas na Web considerando Ajax	2011
14573	Agrupamento de Sistemas Orientados a Objetos com Metaheurísticas Evolutivas	2011
14574	Qualidade dos Dados nas Organizações sob o Enfoque de Apoio a Decisão: Um estudo exploratório 	2011
14575	Auxílio de Redes de Petri Coloridas na Implantação de Projetos Scrum 	2011
14576	Integração do Mecanismo de Self-healing na Execução das Composição de Sistemas de Informação através dos Serviços Web Semânticos	2011
14577	Uma extensão do BPMN para modelagem de Processos de Desenvolvimento de Software: BPMNt	2011
14578	Ferramenta de Simulação com Abordagem de Sistema Multiagente Híbrida para Gestão Ambiental	2011
14579	Modelagem de Processos de Trabalho e Desenvolvimento de Software: Notação e Ferramenta	2011
14580	Uma Abordagem de Integração de Simulação Baseada em Agentes e Mineração de Processos	2011
14581	Um Componente para Gerência de Processos de Negócio em Sistemas de Informação	2011
14582	Análise de Fatores Críticos de Sucesso da Gestão de Processos de Negócio em Organizações Públicas	2011
14583	Analisando a Agilidade em Processos Ágeis	2011
14584	Empregando modelo de interação na representação de padrões de usabilidade	2011
14585	O Impacto de Unidades de Software Não Essenciais e Relações de Precedência Flexíveis sobre o Valor de Projetos de Software	2011
14586	U-MAS: Um Meta-modelo para o Desenvolvimento de Aplicações Multiagentes Ubíquas	2011
14587	Organizational Semiotics and Participatory Design to Requirements Elicitation - A Case Study	2011
14588	Associando Contexto às Tarefas Clínicas na Arquitetura ClinicSpace	2011
14589	Geração Y e a indústria de software do Brasil	2011
14590	Um Modelo de Maturidade para Planejamento Estratégico de SI/TI	2011
14591	Um Ambiente Integrador de Notícias do Governo	2011
14592	A Visualização de Informação e a Transparência de Dados Públicos	2011
14593	Conversas sobre serviços públicos	2011
14594	Instrumento para Diagnóstico Institucional visando o Planejamento Estratégico de TI em Instituições Federais de Ensino Superior	2011
14599	Apresentação	2011
14600	Organização	2011
14696	Modelo para Avaliar o Nível de Maturidade do Processo de Gestão de Riscos em Segurança da Informação	2010
14697	Usando Padrões para o Desenvolvimento da Gestão da Segurança de Sistemas de Informação baseado na Norma ISO/IEC 21827:2008	2010
14698	Avaliação de Ferramentas para Gestão e Execução de Regras de Autorização	2010
14699	Protótipo de uma Camada de Segurança para Grids computacionais denominada CASGrid	2010
14700	ChangeMan: Um Sistema Multi-Agente para Gestão da Mudança de Requisitos com suporte à Rastreabilidade e Análise de Impacto	2010
14701	Orquestração de Serviços por Meio de Agentes de Software no Domínio de Vida Ambiente-Assistida	2010
14702	Modelo de Simulação com Uso de Abordagem de SMA para o Zoneamento de Unidades de Conservação da Amazônia	2010
14703	Um Estudo de caso com o Protótipo de Estimação de Localização baseado em Sistema Multiagente para a melhoria de segurança	2010
14704	Uma Abordagem Prática para Implementação da Garantia da Qualidade de Processo e de Produto	2010
14705	Avaliação de Ferramentas de Apoio ao Teste de Sistemas de Informação	2010
14706	Estendendo a Contagem de Pontos de Caso de Uso para Aplicação na Terceirização do Desenvolvimento de Software	2010
14707	A Domain Specific Language for Lessening the Effort Needed to Instantiate Applications Using GRENJ Framework	2010
14708	Um Método para Elaborar Bancos de Dados Analítico-Temporais para o Armazenamento de Históricos de Dados	2010
14709	Garimpando Fraudadores: O Uso da Mineração de Dados na Descoberta de Padrões de Consumidores que Causam Perdas Comerciais em uma Concessionária de Energia Elétrica	2010
14710	Ferramenta para recuperação de informação baseado em arquivos de índices	2010
14711	Performance Evaluation of BPEL4People Specifications Integrate Human Interactions Into Business Process	2010
14712	Sustentabilidade em Empresas de Tecnologia da Informação	2010
14713	SWfPS: Um Sistema de Proveniência de Dados e Processos no Domínio de Workflows Científicos	2010
14714	Similaridade Semântica na Composição de Sistemas de Informação através dos Serviços Web	2010
14715	jShield: An Open Source Solution for Web Application Security	2010
14716	TellStory-Analyzer: Um mecanismo para aprimorar a externalização do conhecimento	2010
14717	Análise e Implantação de Repositório Digital Utilizando Software Livre DSPACE	2010
14718	Uma Abordagem Baseada em Ontologias para Modelagem Semântica e Geográfica de Sites de Conteúdo Social no Contexto dos Setores Públicos	2010
14720	Engenharia de Requisitos: diagnóstico do conhecimento e aplicação em organizações de software	2006
14721	Uma Proposta de Modelo para Avaliação da Qualidade da Tradução de Requisitos para Casos de Uso	2006
14722	Um ambiente para desenvolvimento de negociadores eletronicos inteligentes	2006
14723	Avaliação de Sistemas de Informação: análise metodológica de vinte anos de publicações científicas	2006
14724	RAPDIS: Um Processo MDA para Desenvolvimento de Sistemas de Informação	2006
14725	ComunicaTEC: Tecnologias de Comunicação para Educação e Colaboração	2006
14726	LBS com J2ME e a sua API Location	2006
14727	GeCA: Uma Ferramenta de Engenharia Reversa e Geração Automática de Código	2006
14728	E-FLOW PROJECT: Integração da Engenharia de Requisitos de Software com Business Process Management	2006
14729	Simulação Computacional para Auxílio na Determinação do Escoamento da Coleta Seletiva de Resíduos	2006
14730	e-Nsino: Um Sistema de Auxílio a Produção e Gestão de  Documentos Didáticos	2006
14731	Mineração de dados georreferenciados aplicando diferentes funções de fitness	2006
14732	Formação de Equipes Profissionais através da Avaliação da Similaridade entre Currículos	2006
14733	Sistema de Informação e Cidadania - A falta de usabilidade pode tolher o exercício da democracia?	2006
14734	A Evolução da Comunicação e Interação Humana: da Web à Web Semântica	2006
14735	CITIZEN RELATIONSHIP MANAGMENT: Proposta para Prefeituras realizarem a gestão do relacionamento com os cidadãos, apoiada por Sistemas de Informação integrados	2006
14736	O Uso de Listas de Verificação para Avaliação da Usabilidade de um Ambiente de EAD na Web	2006
14737	Análise dos Métodos de Ensino utilizados nas disciplinas de Sistemas de Informações nos cursos de graduação em Administração e Ciências Contábeis	2006
14738	PERSEU - Ferramenta Computacional para a Prevenção do DORT Causado pelo uso Contínuo do Computador	2006
14739	Análise epistemológica dos sistemas de informação gerenciais	2006
14740	Integração de sistemas para a Governança Eletrônica na Assembléia Legislativa do Estado de Santa Catarina	2006
14741	Metamorphosis – An Environment to Achieve Semantic Interoperability with Topic Maps	2006
14742	A implantação do sistema ERP e a utilização das novas: Estudo de caso em uma empresa multinacional	2006
14743	Proposta de Implementação de uma Ferramenta Gráfica para Geração de Relatórios PDF com PHP e FPDF	2006
14744	Gestão de Projetos de Pesquisa via Web: o caso de uma Instituição de Ensino Superior	2006
14745	Uma ferramenta para automatização do processo de negociação em ambientes B2B	2006
14746	CSCW e GROUPWARE: contexto no desenvolvimento de software em ambiente fisicamente distribuído	2006
14747	Inovação Disruptiva: o Mercado Corporativo de Telefonia e a Tecnologia VoIP	2006
14748	Proposta de um Modelo de Referência de Gerência de Configuração para um Processo de Reengenharia baseado em Framework	2006
14749	O perfil do gerente de projeto de software em um ambiente de desenvolvimento fisicamente distribuído	2006
14750	O Modelo Delta como opção de posicionamento estratégico para empresas de TI	2006
14751	A indústria Farmacêutica no Brasil e o uso da TI como instrumento de decisões	2006
14752	Decisão de terceirização de funções da TI com o uso do método ANP: proposta de modelo, simulação e estudo de casos	2006
14753	Uma Proposta para Gerência Pró-Ativa em Redes Utilizando Agentes Inteligentes Hierarquicamente Distribuídos	2006
14754	Análise de Inadimplência em Dados de Faturamento Utilizando Rede Bayesiana Ingênua Aumentada em Árvore	2006
14755	Girafas: Uma Ferramenta Computacional para Apoio no Ensino de Algoritmos Genéticos	2006
14756	Implementando o Modelo MPS.BR Nível G em uma Organização de Pequeno Porte	2006
14757	Ambiente para Proteção de Sistemas Operacionais de Dispositivos Móveis	2006
14758	Componentização e padrões Web Services em Dispositivos Móveis utilizando LBS	2006
14759	Apresentação	2006
14961	Aplicação da Reengenharia de Software na Construção Acelerada de Ontologias	2005
14962	Aplicação de agentes para o controle de pendências geradas nos processos de workflow	2005
14963	Diretrizes para Melhoria da Qualidade dos Sistemas de Informação	2005
14964	Infra-estrutura de Tecnologia de Informação – Análise da Visão e Conjunto de Serviços - Estudo Piloto 	2005
14965	Mineração de Dados aplicado à Gerência de Desempenho de Redes de Computadores	2005
14966	Uma contribuição ao gerenciamento de projetos de software na seleção de recursos humanos	2005
14967	Especificação de Requisitos em Ambientes Geograficamente Dispersos – Um Estudo Comparativo	2005
14968	O Conceito de Processo de Trabalho para Alinhar Sistemas de Informação com os Objetivos das Organizações 	2005
14969	Suporte a Engenharia de Requisitos com Equipes Distribuídas 	2005
14970	No-Risk - Um Método para Aplicação de Gerência de Riscos em Projetos de Software 	2005
14971	Requisitos para Automação dos Testes de Sistemas de Informação	2005
14972	RiskFree – Uma Ferramenta de apoio à Gerência de Riscos em Projetos de Software	2005
14973	Aplicando Padrões de Projeto na Criação de um Framework para uma Clínica Médica 	2005
14974	Modelagem de Regras de Negócios Integrada ao Projeto de Software Orientado a Processos de Negócios	2005
14975	A Systematic Approach for Identifying System Requirements from the Organization’s Business Model	2005
14976	PostGeoOlap: an Open-Source Tool for Decision Support	2005
14977	Uma Metodologia para Desenvolvimento de Data Warehouse	2005
14978	Avaliação da importância e da automação de tarefas de um Escritório de Projetos	2005
14979	Aplicação de Data Mining em Data Warehouse Desenvolvimento da Ferramenta ToolMiner	2005
14980	Um Estudo Empírico Utilizando Z e UML para a Especificação de um Sistema de Informação	2005
14981	Uma Abordagem para a Descoberta de Conhecimento em Processos de Workflow em Oracle	2005
14982	Aplicando Agentes Móveis em Data Warehouses	2005
14983	Gestão de websites para eventos técnico-científicos suportados por um sistema de informação	2005
14984	O papel da comunidade virtual no processo de construção de ontologias: caso da Plataforma de Governo Eletrônico Lattes	2005
14985	ArCoLIVE: uma ferramenta de código livre baseada em componentes para videoconferência	2005
14986	Um estudo de caso sobre a tecnologia de Business Intelligence na área de tráfego de uma praça de pedágio 	2005
14987	Modelagem de Processos Aplicada na Gestão de um Ambiente Real de TI	2005
14988	Um Metamodelo para Adaptação de Processos de Desenvolvimento de Software	2005
14989	Desenvolvimento de Sistemas de Informação com Suporte à Composição Dinâmica	2005
14990	Uma Ferramenta para Análise da Comunicação Organizacional Através de Redes Sociais	2005
14991	Universidade Corporativa de Segurança Pública Módulo on-line: Uma proposta para o auxílio na educação continuada da Polícia Militar	2005
14992	ESTRELA: Uma proposta de modelo de processo para desenvolvimento de comércio eletrônico	2005
14993	Uma Análise dos Valores Pessoais de Profissionais de Tecnologia da Informação 	2005
14994	Modelagem e Verificação Formal de Sistemas de Informação Baseados em Componentes	2005
16807	Gabriel  Silva	UNIFEI: Universidade Federal de Itajubá
16808	Rodrigo Duarte  Seabra	UNIFEI: Universidade Federal de Itajubá 
16808	Rodrigo Duarte  Seabra	UNIFEI: Universidade Federal de Itajubá
16809	João  Lima	UDESC: Universidade do Estado de Santa Catarina
16810	Bruno  Seixas	UDESC: Universidade do Estado de Santa Catarina
16811	Marcelo  Paolillo	UDESC: Universidade do Estado de Santa Catarina
16812	Avanilde  Kemczinski	UDESC: Universidade do Estado de Santa Catarina
16812	Avanilde  Kemczinski	"UDESC: Universidade do Estado de Santa Catarina	"
16813	Gevã  Martins	UFJF: Universidade Federal de Juiz de Fora
16814	Welington  Silva	UFJF: Universidade Federal de Juiz de Fora
16815	Fernanda  Campos	UFJF: Universidade Federal de Juiz de Fora
16815	Fernanda  Campos	"UFJF: Universidade Federal de Juiz de Fora	"
16815	Fernanda  Campos	"UFJF: Universidade Federal de Juiz de Fora	 / CES-JF"
16816	Victor  Ströele	UFJF: Universidade Federal de Juiz de Fora
16816	Victor  Ströele	"UFJF: Universidade Federal de Juiz de Fora	"
16817	José Maria  N. David	UFJF: Universidade Federal de Juiz de Fora
16818	Regina  Braga	UFJF: Universidade Federal de Juiz de Fora
16818	Regina  Braga	"UFJF: Universidade Federal de Juiz de Fora	"
16818	Regina  Braga	"UFJF: Universidade Federal de Juiz de Fora	 / CES-JF"
16819	Aline  de Paula A. Tramontin	UDESC: Universidade do Estado de Santa Catarina
16820	Isabela  Gasparini	UDESC: Universidade do Estado de Santa Catarina
16820	Isabela  Gasparini	"UDESC: Universidade do Estado de Santa Catarina	"
16820	Isabela  Gasparini	UESC: Universidade Estadual de Santa Cruz
16821	Roberto  Pereira	UFPR: Universidade Federal do Paraná
16822	Mateus  de Oliveira	UNIFEI: Universidade Federal de Itajubá
16823	Adriana  Prest Mattedi	UNIFEI: Universidade Federal de Itajubá
16824	Rodrigo  Duarte Seabra	UNIFEI: Universidade Federal de Itajubá
16825	Rafael  E.L.Escalfoni	CEFET-RJ: Centro Federal de Educação Tecnológica Celso Suckow da Fonseca
16826	Tiago  C. França	UFRRJ: Universidade Federal Rural do Rio de Janeiro
16827	Marcelo  A. S. Irineu	CEFET-RJ: Centro Federal de Educação Tecnológica Celso Suckow da Fonseca
16828	Adriana  S. Vivacqua	"UFRJ: PPGI - Universidade Federal do Rio de Janeiro	"
16829	Jonice  Oliveira	"UFRJ: PPGI - Universidade Federal do Rio de Janeiro	"
16829	Jonice  Oliveira	UFRJ: PPGI - Universidade Federal do Rio de Janeiro
16829	Jonice  Oliveira	UFRJ: Universidade Federal do Rio de Janeiro
16829	Jonice  Oliveira	"UFRJ: Universidade Federal do Rio de Janeiro	"
16830	Izabella Maria  Barboza Pinheiro Reis	UFF: Universidade Federal Fluminense
16831	Luciana  de Castro Salgado	UFF: Universidade Federal Fluminense
16832	Daniela  Gorski Trevisan	UFF: Universidade Federal Fluminense
16833	Maria Ludmilla  Oliveira	"UFMA: Universidade Federal do Maranhão	"
16834	Luis  Rivero	"UFAM: Universidade Federal do Amazonas	"
16835	José  Nunes de Oliveira Neto	"UFMA: Universidade Federal do Maranhão	"
16836	Rodrigo  Santos	UNIRIO: Universidade Federal do Estado do Rio de Janeiro
16837	Davi  Viana	"UFMA: Universidade Federal do Maranhão	"
16837	Davi  Viana	UFMA: Universidade Federal do Maranhão
16838	Christian Marlon  Souza Couto	UFLA: Universidade Federal de Lavras
16839	Luana  Almeida Martins	UFLA: Universidade Federal de Lavras
16840	Heitor Augustus Xavier Costa	UFLA: Universidade Federal de Lavras
16840	Heitor Augustus Xavier Costa	"UFLA: Universidade Federal de Lavras	"
16841	Ricardo  Terra	UFLA: Universidade Federal de Lavras
16842	Lucas  Sales Vieira	UFC: Universidade Federal do Ceará Grã-Bretanha
16843	Cayk  G. Lima Barreto	UFC: Universidade Federal do Ceará Grã-Bretanha
16844	Erick  Barros dos Santos	UFC: Universidade Federal do Ceará Grã-Bretanha
16845	Bruno  Sabóia Aragão	UFC: Universidade Federal do Ceará Grã-Bretanha
16846	Ismayle  de Sousa Santos	UFC: Universidade Federal do Ceará Grã-Bretanha
16847	Rossana  M. Castro Andrade	UFC: Universidade Federal do Ceará Grã-Bretanha
16848	Claiton  Silva Tavares	UFMG: Universidade Federal de Minas Gerais
16849	Fischer  Ferreira	UFMG: Universidade Federal de Minas Gerais 
16849	Fischer  Ferreira	UFMG: Universidade Federal de Minas Gerais
16850	Eduardo  Figueiredo	UFMG: Universidade Federal de Minas Gerais 
16850	Eduardo  Figueiredo	UFMG: Universidade Federal de Minas Gerais
16851	Victor  Santos	UFF: Universidade Federal Fluminense
16852	Pedro  Camara	UFF: Universidade Federal Fluminense
16853	Flávia Cristina Bernardini	UFF: Universidade Federal Fluminense
16854	José  Viterbo	UFF: Universidade Federal Fluminense
16855	Douglas  Jorge	UFF: Universidade Federal Fluminense
16856	Leonardo  Lage	UFF: Universidade Federal Fluminense
16858	Clodis  Boscarioli	Unioeste: Universidade Estadual do Oeste do Paraná
16859	Jorge Gabriel  Siqueira	UNIFEI: Universidade Federal de Itajubá
16860	Melise  M. V. de Paula	UNIFEI: Universidade Federal de Itajubá
16861	Leonardo  R. Rodrigues	UDESC: Universidade do Estado de Santa Catarina
16862	Guilherme  P. Koslovski	UDESC: Universidade do Estado de Santa Catarina
16863	Omir  C. Alves Junior	UDESC: Universidade do Estado de Santa Catarina
16864	Gabriel  Marques Tavares	UEL: Universidade Estadual de Londrina
16865	Victor  G.Turrisi da Costa	UEL: Universidade Estadual de Londrina
16866	Vinicius  Eiji Martins	UEL: Universidade Estadual de Londrina
16867	Paolo  Ceravolo	UNIMI: Università degli Studi di Milano
16868	Sylvio  Barbon Jr.	UEL: Universidade Estadual de Londrina
16868	Sylvio  Barbon Jr.	UEL: Universidade Estadual de Londrina 
16869	Un Hee  Schiefelbein	UFSM: Universidade Federal de Santa Maria
16870	Diovane  Soligo	UFSM: Universidade Federal de Santa Maria
16871	Vinícius  Maran	UFSM: Universidade Federal de Santa Maria
16872	José  Palazzo M. de Oliveira	UFRGS: Universidade Federal do Rio Grande do Sul
16873	João Carlos  Damasceno Lima	UFSM: Universidade Federal de Santa Maria
16874	Alencar  Machado	UFSM: Universidade Federal de Santa Maria
16875	Edson  Mota	UFBA: Universidade Federal da Bahia
16875	Edson  Mota	UNIFACS: Universidade Salvador
16876	Danilo  Coimbra	UFBA: Universidade Federal da Bahia
16877	Maycon  Peixoto	UFBA: Universidade Federal da Bahia
16877	Maycon  Peixoto	"UFBA: Universidade Federal da Bahia	"
16878	Vanessa  C. O. Souza	UNIFEI: Universidade Federal de Itajubá
16879	Yasmin  B. Castro	UNIFEI: Universidade Federal de Itajubá
16881	Margarete  M. L. Volpato	EPAMIG: Empresa de Pesquisa Agropecuária de Minas Gerais
16882	Jauberth  Abijaude	UESC: Universidade Estadual de Santa Cruz
16883	Jânio  Carvalho	UESC: Universidade Estadual de Santa Cruz
16884	Péricles  Sobreira	UESC: Universidade Estadual de Santa Cruz
16885	Fabíola  Greve	UFBA: Universidade Federal da Bahia
16886	Valdemar  V. Graciano Neto	UFG: Universidade Federal de Goiás
16887	Flávio Eduardo Aoki Horita	UFABC: Universidade Federal do ABC
16887	Flávio Eduardo Aoki Horita	USP: ICMC-Universidade de São Paulo
16888	Everton  Cavalcante	UFRN: Universidade Federal do Rio Grande do Norte
16889	Adair  Rohling	UTFPR: Universidade Tecnológica Federal do Paraná
16890	Jamal  El-Hachem	UPPA: Université de Pau et des Pays de l'Adour
16891	Daniel  Santos	USP: Universidade de São Paulo
16892	Elisa  Y. Nakagawa	USP: Universidade de São Paulo
16893	Ivan  Santos	UFPE: Universidade Federal de Pernambuco
16894	Joelson   Araújo	UFPE: Universidade Federal de Pernambuco
16895	Cloves   Lima	UFPE: Universidade Federal de Pernambuco
16896	Ricardo   B. C. Prudêncio	UFPE: Universidade Federal de Pernambuco
16897	Flávia  Barros	UFPE: Universidade Federal de Pernambuco
16898	Danilo  Amaral de Oliveira	USP: Universidade de São Paulo
16899	João  Porto de Albuquerque	USP: Universidade de São Paulo
